symbol,sample_label,timeframe,family,side,session,hardening_mode,recent_closed,recent_win_rate,recent_pf,recent_expectancy,recent_max_drawdown,total_closed,total_win_rate,total_pf,total_expectancy,total_max_drawdown,monte_carlo_stressed_pf,monte_carlo_stressed_expectancy,monte_carlo_p95_drawdown,spread_x1_5_pf,spread_x2_pf,remove_best_5_pf,fragile_regime_dependency,single_trade_dependency,candidate,recommendation,rejection_reasons,multi_symbol_score,source_csv
BTCUSD,BTCUSD_M15_20000,M15,recent_range_reversion,both,all,mae_guard,11,45.45,1.0077,0.0046,424.49354,45,40.0,0.6929,-0.0983,1788.31201,0.3311,-79.354139,3908.024567,0.0,0.0,0.3716,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-340.3007,data\backtests\multisymbol\BTCUSD_M15_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_session_open_continuation,both,all,baseline,5,20.0,0.153,-0.4254,125.736428,42,38.1,1.1139,-0.0085,132.286428,0.5206,-5.622361,282.864353,1.122,0.0,0.5818,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-343.7938,data\backtests\multisymbol\ETHUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_session_open_continuation,both,all,baseline,5,20.0,0.3898,-0.1866,1641.71,43,46.51,1.5024,0.1257,1641.71,0.7465,-51.214766,4911.023003,0.0,0.0,0.8525,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-354.7484,data\backtests\multisymbol\BTCUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,trailing_defensive,6,33.33,0.5125,-0.0456,76.382857,42,40.48,0.6725,-0.0761,169.37114,0.2459,-6.940328,298.434283,0.671,0.0,0.2705,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-361.9742,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_volatility_breakout,both,all,trailing_defensive,7,57.14,0.6973,-0.1128,32.530858,40,35.0,0.4089,-0.3064,287.551679,0.1135,-12.190971,462.121144,0.4078,0.0,0.1021,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-363.9687,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_volatility_breakout,both,all,mae_guard,7,42.86,0.6439,-0.1356,32.661429,40,30.0,0.3976,-0.317,294.1625,0.1074,-12.437088,468.49018,0.3965,0.0,0.0948,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-364.1276,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_volatility_breakout,both,all,baseline,7,57.14,0.6937,-0.1141,32.661429,40,32.5,0.4,-0.3147,295.5725,0.1096,-12.426602,468.985787,0.3988,0.0,0.0976,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-364.1519,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_volatility_breakout,both,all,fast_loss_cut,7,57.14,0.6937,-0.1141,32.661429,40,32.5,0.4,-0.3147,295.5725,0.1096,-12.426602,468.985787,0.3988,0.0,0.0976,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-364.1519,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,mae_guard,6,33.33,0.5125,-0.0456,76.382857,41,39.02,0.6697,-0.0664,169.37114,0.2432,-7.139449,308.622452,0.6679,0.0,0.2669,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-366.8874,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,baseline,6,33.33,0.5125,-0.0456,76.382857,41,36.59,0.6565,-0.0898,169.37114,0.238,-7.321395,311.164846,0.6549,0.0,0.261,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-366.9157,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,fast_loss_cut,6,33.33,0.5125,-0.0456,76.382857,41,36.59,0.6565,-0.0898,169.37114,0.238,-7.321395,311.164846,0.6549,0.0,0.261,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-366.9157,data\backtests\multisymbol\ETHUSD_H1_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_volatility_breakout,both,all,fast_loss_cut,3,33.33,0.6057,-0.1726,831.421429,50,48.0,1.3385,0.1236,2411.057143,0.7535,-58.458162,5636.72532,0.0,0.0,0.9751,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-373.3627,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_volatility_breakout,both,all,baseline,3,33.33,0.6057,-0.1726,831.421429,50,48.0,1.3233,0.1185,2411.057143,0.7449,-61.186651,5821.515821,0.0,0.0,0.9641,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-377.4999,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_volatility_breakout,both,all,mae_guard,3,33.33,0.6057,-0.1726,831.421429,50,48.0,1.3185,0.1179,2411.057143,0.7381,-62.12034,5829.737784,0.0,0.0,0.9552,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-378.0473,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_momentum_pullback,both,all,baseline,7,28.57,0.3421,-0.2961,806.167113,49,44.9,0.9856,-0.0442,1518.50497,0.4764,-72.332136,4276.869534,0.0,0.0,0.5425,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-379.5675,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_momentum_pullback,both,all,fast_loss_cut,7,28.57,0.3421,-0.2961,806.167113,49,44.9,0.9856,-0.0442,1518.50497,0.4764,-72.332136,4276.869534,0.0,0.0,0.5425,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-379.5675,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_volatility_breakout,both,all,trailing_defensive,3,33.33,0.6057,-0.1726,831.421429,51,50.98,1.3006,0.1165,2718.840536,0.7337,-63.936697,5588.769464,0.0,0.0,0.9494,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-380.2066,data\backtests\multisymbol\BTCUSD_M15_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_liquidity_sweep,both,all,mae_guard,6,33.33,0.5125,-0.0456,76.382857,38,42.11,0.6054,-0.0464,180.689711,0.2859,-6.644353,299.916658,0.604,0.0,0.2676,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-381.3416,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_liquidity_sweep,both,all,trailing_defensive,6,33.33,0.5125,-0.0456,76.382857,38,42.11,0.5681,-0.0896,194.308282,0.2684,-7.25533,318.114306,0.5672,0.0,0.2512,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-381.7254,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_liquidity_sweep,both,all,baseline,6,33.33,0.5125,-0.0456,76.382857,38,39.47,0.563,-0.0991,194.308282,0.2656,-7.333851,320.694592,0.562,0.0,0.2483,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-381.7541,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_liquidity_sweep,both,all,fast_loss_cut,6,33.33,0.5125,-0.0456,76.382857,38,39.47,0.563,-0.0991,194.308282,0.2656,-7.333851,320.694592,0.562,0.0,0.2483,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-381.7541,data\backtests\multisymbol\ETHUSD_H1_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_momentum_pullback,both,all,mae_guard,7,28.57,0.3421,-0.2961,806.167113,48,41.67,0.9476,-0.0581,1518.50497,0.4472,-78.151673,4217.655796,0.0,0.0,0.5047,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-383.7096,data\backtests\multisymbol\BTCUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_ema_reclaim,both,all,mae_guard,5,20.0,0.3139,-0.2714,27.648571,38,39.47,0.6889,-0.0952,68.065932,0.3132,-3.548404,161.7548,0.5627,0.0,0.2642,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-389.3048,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_ema_reclaim,both,all,baseline,5,20.0,0.3139,-0.2714,27.648571,38,39.47,0.6117,-0.1362,88.801612,0.2781,-4.200096,179.6348,0.6076,0.0,0.2346,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-389.78,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_ema_reclaim,both,all,fast_loss_cut,5,20.0,0.3139,-0.2714,27.648571,38,39.47,0.6117,-0.1362,88.801612,0.2781,-4.200096,179.6348,0.6487,0.0,0.2346,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-389.78,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_ema_reclaim,both,all,trailing_defensive,5,20.0,0.3139,-0.2714,27.648571,38,39.47,0.6117,-0.1362,88.801612,0.2781,-4.200096,179.6348,0.6487,0.0,0.2346,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-389.78,data\backtests\multisymbol\ETHUSD_M15_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_ema_reclaim,both,all,trailing_defensive,12,33.33,0.4497,-0.2311,1438.470715,53,37.74,0.601,-0.1801,3963.130135,0.2375,-172.792581,8412.510003,0.0,0.0,0.3073,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-395.9141,data\backtests\multisymbol\BTCUSD_M30_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_volatility_breakout,both,all,baseline,4,0.0,0.0,-0.7777,77.679286,38,23.68,0.3468,-0.3157,298.305894,0.1104,-14.350343,546.289108,0.346,0.0,0.0748,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-407.6473,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_volatility_breakout,both,all,mae_guard,4,0.0,0.0,-0.7777,77.679286,38,23.68,0.3468,-0.3157,298.305894,0.1104,-14.350343,546.289108,0.346,0.0,0.0748,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-407.6473,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_volatility_breakout,both,all,fast_loss_cut,4,0.0,0.0,-0.7777,77.679286,38,23.68,0.3468,-0.3157,298.305894,0.1104,-14.350343,546.289108,0.346,0.0,0.0748,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-407.6473,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_volatility_breakout,both,all,trailing_defensive,4,0.0,0.0,-0.7777,77.679286,38,23.68,0.33,-0.3316,306.945215,0.0974,-14.560155,547.789821,0.3293,0.0,0.058,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-407.7792,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_momentum_pullback,both,all,trailing_defensive,6,33.33,0.5171,-0.1128,33.388571,54,46.3,1.0202,-0.0169,66.024113,0.4481,-2.982186,152.383713,1.1179,0.0,0.5798,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-415.7065,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_momentum_pullback,both,all,fast_loss_cut,6,33.33,0.5171,-0.1128,33.388571,51,45.1,1.0448,-0.0084,64.698684,0.4531,-3.023694,142.923842,1.0951,0.0,0.5863,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-417.8577,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_momentum_pullback,both,all,baseline,6,33.33,0.5171,-0.1128,33.388571,51,45.1,1.0448,-0.0084,64.698684,0.4531,-3.023694,142.923842,1.0396,0.0,0.5863,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-421.7427,data\backtests\multisymbol\ETHUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_ema_reclaim,both,all,trailing_defensive,6,16.67,0.2348,-0.422,831.570714,51,41.18,0.6369,-0.1651,2894.927256,0.2565,-136.555748,6835.702193,0.0,0.0,0.3319,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-431.7513,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_ema_reclaim,both,all,baseline,6,16.67,0.2348,-0.422,831.570714,50,38.0,0.6125,-0.1763,3125.073363,0.241,-144.552108,6651.611411,0.0,0.0,0.3118,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-433.5744,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_ema_reclaim,both,all,fast_loss_cut,6,16.67,0.2348,-0.422,831.570714,50,38.0,0.6125,-0.1763,3125.073363,0.241,-144.552108,6651.611411,0.0,0.0,0.3118,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-433.5744,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_ema_reclaim,both,all,baseline,12,33.33,0.4497,-0.2311,1438.470715,44,31.82,0.4871,-0.2173,4575.239841,0.2209,-190.377587,8189.737159,0.0,0.0,0.2437,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-444.8003,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_ema_reclaim,both,all,mae_guard,12,33.33,0.4497,-0.2311,1438.470715,44,31.82,0.4871,-0.2173,4575.239841,0.2209,-190.377587,8189.737159,0.0,0.0,0.2437,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-444.8003,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_ema_reclaim,both,all,fast_loss_cut,12,33.33,0.4497,-0.2311,1438.470715,44,31.82,0.4871,-0.2173,4575.239841,0.2209,-190.377587,8189.737159,0.0,0.0,0.2437,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-444.8003,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_momentum_pullback,both,all,trailing_defensive,8,37.5,0.4249,-0.2121,806.167113,51,49.02,1.0401,-0.0275,1291.759934,0.4544,-72.291673,3967.551802,0.0,0.0,0.588,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-473.7004,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_momentum_pullback,both,all,trailing_defensive,4,0.0,0.0,-0.238,646.645,39,35.9,0.6405,-0.0939,2290.002613,0.3165,-125.133833,5644.980542,0.0,0.0,0.2894,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-498.0554,data\backtests\multisymbol\BTCUSD_M30_20000.csv
